record_id,report_id,question_ids,screening_stage,reviewer_id,decision,primary_reason_code,secondary_reason_notes,evidence_layer_candidate,ai_priority_score,ai_recommendation,ai_run_id,reviewed_at,adjudication_status,final_decision,final_reason_code,adjudicator_id,notes
REC-PUBMED-26674156,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26673560,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26670173,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26669316,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26667238,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26666467,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26666330,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26666329,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26666327,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26666326,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26666325,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26666324,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26664901,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26663818,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26660521,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26660118,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26656021,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26655548,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26652975,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26652577,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26651894,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-30546616,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26649210,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26648702,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26646556,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26642774,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26639691,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26639690,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26638965,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26637757,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-29809385,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26637711,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26636644,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26635055,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26633836,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26632687,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26632514,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26632482,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26627486,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26626553,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26625228,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26623160,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26620048,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26619030,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26616542,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26613641,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26610876,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26610874,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26610745,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26609866,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26608008,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26607201,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26606049,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26605688,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26603960,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26603795,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26603365,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26600798,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26600398,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26598701,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26593943,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26592859,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26590293,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26589883,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26589481,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26589472,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26587983,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26587647,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26584938,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26584138,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26583878,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26583826,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26579579,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26576841,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26573697,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26572757,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26572254,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26571739,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26566669,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26566518,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26561858,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26560704,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26559990,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26559964,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26559069,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26559049,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26556443,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26554746,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26550627,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26548536,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26547115,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26546690,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26546477,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26546335,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26541412,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26538428,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26535102,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26527532,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26522998,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26522997,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-28509094,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26519420,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26519049,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26516910,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-27957203,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-27957198,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26516423,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26513304,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26511068,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26509839,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26509341,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26509007,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26508913,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26508464,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26503240,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26502139,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26500458,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26500456,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26500341,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26498170,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26495822,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26495799,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26495264,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26493768,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26493603,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26488322,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26487668,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26482766,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26482623,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26481493,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26480989,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26480611,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26478546,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26471883,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26470775,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26469193,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26468402,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26467404,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26467323,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26467062,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26466698,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26466666,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26466318,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26462697,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-26458530,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
