report_id,record_id,study_id,report_type,linkage_evidence,status
RPT-PUBMED-19032524,REC-PUBMED-19032524,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19034311,REC-PUBMED-19034311,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19035501,REC-PUBMED-19035501,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19036068,REC-PUBMED-19036068,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19036070,REC-PUBMED-19036070,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19046313,REC-PUBMED-19046313,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19046703,REC-PUBMED-19046703,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19052707,REC-PUBMED-19052707,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19056871,REC-PUBMED-19056871,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19058382,REC-PUBMED-19058382,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19059059,REC-PUBMED-19059059,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19059808,REC-PUBMED-19059808,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19067019,REC-PUBMED-19067019,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19068782,REC-PUBMED-19068782,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19069171,REC-PUBMED-19069171,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19069719,REC-PUBMED-19069719,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19071881,REC-PUBMED-19071881,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19074092,REC-PUBMED-19074092,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19074094,REC-PUBMED-19074094,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19075192,REC-PUBMED-19075192,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19077259,REC-PUBMED-19077259,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19077919,REC-PUBMED-19077919,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19084210,REC-PUBMED-19084210,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19085760,REC-PUBMED-19085760,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19085807,REC-PUBMED-19085807,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19089936,REC-PUBMED-19089936,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19092739,REC-PUBMED-19092739,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19095331,REC-PUBMED-19095331,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19095601,REC-PUBMED-19095601,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19099008,REC-PUBMED-19099008,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19099951,REC-PUBMED-19099951,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19117033,REC-PUBMED-19117033,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19117406,REC-PUBMED-19117406,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19117833,REC-PUBMED-19117833,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19118046,REC-PUBMED-19118046,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19118878,REC-PUBMED-19118878,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19121589,REC-PUBMED-19121589,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19121771,REC-PUBMED-19121771,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19124141,REC-PUBMED-19124141,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19127082,REC-PUBMED-19127082,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19129318,REC-PUBMED-19129318,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19132168,REC-PUBMED-19132168,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19132170,REC-PUBMED-19132170,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19132171,REC-PUBMED-19132171,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19132233,REC-PUBMED-19132233,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19132246,REC-PUBMED-19132246,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19135231,REC-PUBMED-19135231,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19138995,REC-PUBMED-19138995,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19139476,REC-PUBMED-19139476,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19141161,REC-PUBMED-19141161,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19144654,REC-PUBMED-19144654,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19148730,REC-PUBMED-19148730,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19151857,REC-PUBMED-19151857,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19153549,REC-PUBMED-19153549,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19154961,REC-PUBMED-19154961,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19156647,REC-PUBMED-19156647,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19160242,REC-PUBMED-19160242,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19165291,REC-PUBMED-19165291,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19170587,REC-PUBMED-19170587,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19172700,REC-PUBMED-19172700,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19176993,REC-PUBMED-19176993,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19179490,REC-PUBMED-19179490,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19180873,REC-PUBMED-19180873,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19181405,REC-PUBMED-19181405,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19181420,REC-PUBMED-19181420,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19181737,REC-PUBMED-19181737,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19182359,REC-PUBMED-19182359,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19183183,REC-PUBMED-19183183,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19183746,REC-PUBMED-19183746,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19184607,REC-PUBMED-19184607,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19185560,REC-PUBMED-19185560,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19185786,REC-PUBMED-19185786,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19188667,REC-PUBMED-19188667,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19189661,REC-PUBMED-19189661,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19190562,REC-PUBMED-19190562,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19190812,REC-PUBMED-19190812,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19190831,REC-PUBMED-19190831,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19191068,REC-PUBMED-19191068,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19192191,REC-PUBMED-19192191,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19193009,REC-PUBMED-19193009,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19193909,REC-PUBMED-19193909,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19195302,REC-PUBMED-19195302,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19198584,REC-PUBMED-19198584,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19200363,REC-PUBMED-19200363,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19201067,REC-PUBMED-19201067,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19203961,REC-PUBMED-19203961,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19204837,REC-PUBMED-19204837,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19205133,REC-PUBMED-19205133,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19210239,REC-PUBMED-19210239,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19210325,REC-PUBMED-19210325,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19210860,REC-PUBMED-19210860,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19214914,REC-PUBMED-19214914,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19217973,REC-PUBMED-19217973,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19219255,REC-PUBMED-19219255,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19222611,REC-PUBMED-19222611,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19225451,REC-PUBMED-19225451,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19229800,REC-PUBMED-19229800,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19229819,REC-PUBMED-19229819,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19232159,REC-PUBMED-19232159,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19232403,REC-PUBMED-19232403,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19232682,REC-PUBMED-19232682,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19233910,REC-PUBMED-19233910,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19236804,REC-PUBMED-19236804,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19237095,REC-PUBMED-19237095,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19242654,REC-PUBMED-19242654,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19244376,REC-PUBMED-19244376,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19245418,REC-PUBMED-19245418,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19255965,REC-PUBMED-19255965,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19258552,REC-PUBMED-19258552,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19258557,REC-PUBMED-19258557,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19261823,REC-PUBMED-19261823,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19268256,REC-PUBMED-19268256,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19271646,REC-PUBMED-19271646,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19276776,REC-PUBMED-19276776,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19277419,REC-PUBMED-19277419,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19277428,REC-PUBMED-19277428,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19281738,REC-PUBMED-19281738,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19282478,REC-PUBMED-19282478,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19283775,REC-PUBMED-19283775,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19285270,REC-PUBMED-19285270,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19287339,REC-PUBMED-19287339,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19295198,REC-PUBMED-19295198,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19297519,REC-PUBMED-19297519,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19299893,REC-PUBMED-19299893,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19300085,REC-PUBMED-19300085,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19300239,REC-PUBMED-19300239,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19303498,REC-PUBMED-19303498,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19303505,REC-PUBMED-19303505,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19308266,REC-PUBMED-19308266,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19308891,REC-PUBMED-19308891,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19319511,REC-PUBMED-19319511,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19321253,REC-PUBMED-19321253,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19326108,REC-PUBMED-19326108,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19326634,REC-PUBMED-19326634,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19326955,REC-PUBMED-19326955,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19329829,REC-PUBMED-19329829,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19333626,REC-PUBMED-19333626,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19335748,REC-PUBMED-19335748,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19336266,REC-PUBMED-19336266,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19336502,REC-PUBMED-19336502,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19336651,REC-PUBMED-19336651,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19339514,REC-PUBMED-19339514,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19342840,REC-PUBMED-19342840,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19348685,REC-PUBMED-19348685,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19348697,REC-PUBMED-19348697,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19349858,REC-PUBMED-19349858,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19350115,REC-PUBMED-19350115,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19350123,REC-PUBMED-19350123,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19356379,REC-PUBMED-19356379,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19361598,REC-PUBMED-19361598,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19363777,REC-PUBMED-19363777,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19364191,REC-PUBMED-19364191,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19364661,REC-PUBMED-19364661,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19364692,REC-PUBMED-19364692,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19365180,REC-PUBMED-19365180,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19365276,REC-PUBMED-19365276,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19371802,REC-PUBMED-19371802,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19375123,REC-PUBMED-19375123,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19375272,REC-PUBMED-19375272,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19376304,REC-PUBMED-19376304,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19376730,REC-PUBMED-19376730,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19378859,REC-PUBMED-19378859,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19378862,REC-PUBMED-19378862,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19379176,REC-PUBMED-19379176,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19387474,REC-PUBMED-19387474,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19387860,REC-PUBMED-19387860,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19389005,REC-PUBMED-19389005,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19390685,REC-PUBMED-19390685,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19396601,REC-PUBMED-19396601,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19397481,REC-PUBMED-19397481,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19401475,REC-PUBMED-19401475,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19405790,REC-PUBMED-19405790,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19411876,REC-PUBMED-19411876,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19413940,REC-PUBMED-19413940,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19427610,REC-PUBMED-19427610,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19430892,REC-PUBMED-19430892,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19433754,REC-PUBMED-19433754,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19436136,REC-PUBMED-19436136,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19439936,REC-PUBMED-19439936,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19446753,REC-PUBMED-19446753,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19447047,REC-PUBMED-19447047,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19448531,REC-PUBMED-19448531,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19454361,REC-PUBMED-19454361,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19460622,REC-PUBMED-19460622,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19473635,REC-PUBMED-19473635,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19476425,REC-PUBMED-19476425,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19478668,REC-PUBMED-19478668,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19478692,REC-PUBMED-19478692,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19479657,REC-PUBMED-19479657,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19482647,REC-PUBMED-19482647,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19484231,REC-PUBMED-19484231,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-19486503,REC-PUBMED-19486503,,bibliographic_record,PMID exact,needs_human_study_linkage
